Username,Freq(11pm-6am),Freq(6am-11pm),Total Freq
8490,DCBrent,1.0,0.0,1.0
8491,M_Viloria,0.0,1.0,1.0
8492,laurapeake,0.0,1.0,1.0
8493,pam_ella_wan,1.0,0.0,1.0
8494,jenjen0501,1.0,0.0,1.0
8495,TomAllen1965,1.0,0.0,1.0
8496,georgholzer,1.0,0.0,1.0
8497,gazebow,1.0,0.0,1.0
8498,robmargel,1.0,0.0,1.0
8499,Nicklemac,1.0,0.0,1.0
8500,wendybattles,1.0,0.0,1.0
8501,richschmidt,0.0,1.0,1.0
8502,Moodzulu,1.0,0.0,1.0
8503,Infernalizer,1.0,0.0,1.0
8504,MTVnHollyWEST23,0.0,4.0,4.0
8505,sunoano,1.0,0.0,1.0
8506,chyeahitsalicia,0.0,1.0,1.0
8507,latti,0.0,1.0,1.0
8508,flun1tr4z3p4m,1.0,0.0,1.0
8509,EmmieDatu,2.0,0.0,2.0
8510,PrudenceAnn,1.0,0.0,1.0
8511,leftest,0.0,1.0,1.0
8512,xXBr0kenAngelXx,1.0,0.0,1.0
8513,zakhansonfan,0.0,1.0,1.0
8514,carlinhaanyyy,0.0,1.0,1.0
8515,rostitchery,0.0,1.0,1.0
8516,Haylzz93,1.0,0.0,1.0
8517,the_matty_boosh,0.0,1.0,1.0
8518,justinhartman,0.0,1.0,1.0
8519,Catmoo,1.0,0.0,1.0
8520,jjloa,0.0,2.0,2.0
8521,LynzeeNicole3,0.0,1.0,1.0
8522,indigostar,0.0,1.0,1.0
8523,Wiens111,0.0,1.0,1.0
8524,katieanncurtis,1.0,0.0,1.0
8525,spinmoss1,0.0,1.0,1.0
8526,monsefuentes,0.0,1.0,1.0
8527,urbanvoracity,0.0,1.0,1.0
8528,thewebguyuk,0.0,1.0,1.0
8529,Donny_Lyriicz,0.0,1.0,1.0
8530,Fatgadget,1.0,0.0,1.0
8531,Barb04s,1.0,0.0,1.0
8532,koolerbeans,0.0,1.0,1.0
8533,lifeordeath,1.0,0.0,1.0
8534,VixenJodi,0.0,1.0,1.0
8535,Whobugs,1.0,0.0,1.0
8536,_helenbobelen,0.0,1.0,1.0
8537,Nairtseuqe,0.0,1.0,1.0
8538,ellenstarrrr,1.0,0.0,1.0
8539,tylermarie4990,0.0,1.0,1.0
8540,Aiysha,0.0,1.0,1.0
8541,gretcheniola,1.0,0.0,1.0
8542,js1066601,0.0,1.0,1.0
8543,seedplanter,0.0,1.0,1.0
8544,Zeltus,1.0,0.0,1.0
8545,StephanieMcFly,0.0,1.0,1.0
8546,aarteepotnis,1.0,0.0,1.0
8547,Starshadow,0.0,1.0,1.0
8548,mikebishop,0.0,1.0,1.0
8549,LucasBlack,1.0,0.0,1.0
8550,tonifarrington,1.0,0.0,1.0
8551,westlondonchick,0.0,2.0,2.0
8552,jeanettecalilim,1.0,0.0,1.0
8553,randomrradio,1.0,0.0,1.0
8554,happylilheathen,0.0,1.0,1.0
8555,LilahMcfly,1.0,1.0,2.0
8556,fantasticmrfox7,1.0,0.0,1.0
8557,daisyiscooool,1.0,0.0,1.0
8558,McDayDreamer,0.0,1.0,1.0
8559,geegeeludlow,0.0,1.0,1.0
8560,luckyduh,0.0,2.0,2.0
8561,voLcom_,1.0,0.0,1.0
8562,cluurrr,0.0,1.0,1.0
8563,MrNathanWilliam,1.0,0.0,1.0
8564,AliCM,0.0,1.0,1.0
8565,bonesinoz,0.0,1.0,1.0
8566,steenbergen,1.0,0.0,1.0
8567,Stanikk,1.0,0.0,1.0
8568,dvirreznik,1.0,0.0,1.0
8569,teammartin,0.0,1.0,1.0
8570,cybervenus,1.0,1.0,2.0
8571,MzMarina,0.0,1.0,1.0
8572,simoneicough,0.0,1.0,1.0
8573,timhrim,0.0,1.0,1.0
8574,morgaanjonaas,0.0,1.0,1.0
8575,rachellbrasherr,0.0,1.0,1.0
8576,derekedmond,0.0,1.0,1.0
8577,en_surkova,0.0,1.0,1.0
8578,Miss_Summers,2.0,0.0,2.0
8579,colourthesky,0.0,1.0,1.0
8580,justinmunger,0.0,1.0,1.0
8581,KurtisTv,1.0,0.0,1.0
8582,hailey_letang,0.0,1.0,1.0
8583,PastorChrisBar,0.0,1.0,1.0
8584,Mom3CuteBoys,0.0,1.0,1.0
8585,Stay__Beautiful,0.0,3.0,3.0
8586,EscortListings,1.0,0.0,1.0
8587,hellorachael,2.0,1.0,3.0
8588,magsmail90,0.0,1.0,1.0
8589,Skawtnyc,0.0,1.0,1.0
8590,adamtarca,1.0,0.0,1.0
8591,gelizardo,0.0,1.0,1.0
8592,carleyday,0.0,1.0,1.0
8593,fridayluv,1.0,0.0,1.0
8594,josiecatdoll,0.0,1.0,1.0
8595,syafiq41,1.0,0.0,1.0
8596,romanceshopper,0.0,1.0,1.0
8597,Claudia_12,0.0,1.0,1.0
8598,Sarah_TnD,0.0,1.0,1.0
8599,2dabeat,0.0,1.0,1.0
8600,merfz,1.0,0.0,1.0
8601,Baehm,0.0,1.0,1.0
8602,chillyphilly,1.0,0.0,1.0
8603,my_pleasure21,0.0,1.0,1.0
8604,brisen,1.0,0.0,1.0
8605,The_S_Express,0.0,1.0,1.0
8606,KatieCorrigan,0.0,1.0,1.0
8607,qichelle,0.0,1.0,1.0
8608,aidandisney,0.0,1.0,1.0
8609,VATD,0.0,1.0,1.0
8610,HeyMoonday,1.0,0.0,1.0
8611,saruhhjonasx3,0.0,1.0,1.0
8612,yo_yna,1.0,0.0,1.0
8613,Shirleyinstinct,1.0,0.0,1.0
8614,withinUwithoutU,0.0,1.0,1.0
8615,theRealChapman,0.0,1.0,1.0
8616,taaaschi,1.0,0.0,1.0
8617,JosephLemon,1.0,0.0,1.0
8618,federicoghiotto,0.0,1.0,1.0
8619,stevepohlit,0.0,1.0,1.0
8620,mysticalrose20,1.0,0.0,1.0
8621,SarahHorvat,0.0,1.0,1.0
8622,Loudie,1.0,0.0,1.0
8623,KCBOOKS,1.0,0.0,1.0
8624,praksh,1.0,0.0,1.0
8625,thekristinrose,0.0,1.0,1.0
8626,user7d5,0.0,1.0,1.0
8627,GRAHAMLINTER,0.0,1.0,1.0
8628,Sarah_Wynne,1.0,0.0,1.0
8629,delilahmarie89,0.0,2.0,2.0
8630,Stylist2U,0.0,2.0,2.0
8631,graccee,0.0,1.0,1.0
8632,natoof,1.0,0.0,1.0
8633,MelanieFresh27,1.0,0.0,1.0
8634,boppyer,1.0,0.0,1.0
8635,wildbill,0.0,1.0,1.0
8636,victoriad92,1.0,0.0,1.0
8637,Agent_R,0.0,1.0,1.0
8638,pennythomas,0.0,1.0,1.0
8639,denisethemenace,1.0,0.0,1.0
8640,johannabasford,1.0,0.0,1.0
8641,rockyrach16,0.0,1.0,1.0
8642,brycedavisss,1.0,0.0,1.0
8643,Fiaxhs,1.0,0.0,1.0
8644,cutexcore,0.0,1.0,1.0
8645,ElanKrylon,0.0,1.0,1.0
8646,SarahSioux,0.0,1.0,1.0
8647,eowyn324,0.0,1.0,1.0
8648,ConsBarcebal,1.0,0.0,1.0
8649,msjdjster,0.0,1.0,1.0
8650,SpidaHunter,0.0,1.0,1.0
8651,Pyoungpharma,0.0,1.0,1.0
8652,skiingbud,0.0,1.0,1.0
8653,FrankieNichelle,0.0,1.0,1.0
8654,_kar3n_,1.0,0.0,1.0
8655,pbarone,1.0,0.0,1.0
8656,lazy_vLF,0.0,1.0,1.0
8657,falloutamie,0.0,1.0,1.0
8658,MikeArnaldo,0.0,1.0,1.0
8659,catdracula,1.0,0.0,1.0
8660,DonnieKiernan,0.0,1.0,1.0
8661,redrobinrockn,1.0,1.0,2.0
8662,SmartieLover,1.0,0.0,1.0
8663,laurabarton,0.0,1.0,1.0
8664,Gumby94,1.0,0.0,1.0
8665,japhun,1.0,0.0,1.0
8666,FantaseeWish_x,1.0,0.0,1.0
8667,RegularOlTy,0.0,1.0,1.0
8668,realtortweet,0.0,1.0,1.0
8669,megwaiteclayton,0.0,1.0,1.0
8670,GintsCelmins,1.0,0.0,1.0
8671,iamlottie,0.0,1.0,1.0
8672,drop_d,1.0,0.0,1.0
8673,judel,0.0,1.0,1.0
8674,daracorrato,0.0,1.0,1.0
8675,cmorgan9,1.0,0.0,1.0
8676,MzNikaBabii,0.0,1.0,1.0
8677,ye110wbeard,0.0,1.0,1.0
8678,ClaudeKelly,0.0,1.0,1.0
8679,lyceum,0.0,1.0,1.0
8680,transend79,0.0,1.0,1.0
8681,alliwithani,0.0,1.0,1.0
8682,AdorkableMellie,0.0,2.0,2.0
8683,savamaloy,0.0,1.0,1.0
8684,PantelisPhotos,0.0,1.0,1.0
8685,DiscoveryFuel,0.0,1.0,1.0
8686,GabrielaGuelman,0.0,1.0,1.0
8687,mcjonasrockerr,0.0,1.0,1.0
8688,VannaVii,0.0,1.0,1.0
8689,mcraddictal,0.0,2.0,2.0
8690,redwoodred,0.0,1.0,1.0
8691,kramchandani,1.0,0.0,1.0
8692,BCerInToronto,0.0,1.0,1.0
8693,its_me_betty,0.0,2.0,2.0
8694,MekeniAbe,1.0,0.0,1.0
8695,mfnbry,0.0,1.0,1.0
8696,sdpope,0.0,1.0,1.0
8697,NicoleSantero,1.0,0.0,1.0
8698,bripickering,1.0,0.0,1.0
8699,Treasure_Boxx,0.0,1.0,1.0
8700,Halle_Berry_fan,1.0,0.0,1.0
8701,BurielWebwerx,0.0,1.0,1.0
8702,DaniaDiab,1.0,0.0,1.0
8703,B3ttybooop,1.0,0.0,1.0
8704,xtello,0.0,1.0,1.0
8705,mrook27,1.0,0.0,1.0
8706,GusGus529,0.0,1.0,1.0
8707,cariicrunkk,0.0,1.0,1.0
8708,mariaalexandra,1.0,0.0,1.0
8709,birdeatsbaby,0.0,1.0,1.0
8710,Aye_Dub,0.0,1.0,1.0
8711,Olivia_exists,0.0,1.0,1.0
8712,nsgenesis,1.0,0.0,1.0
8713,Miledha,1.0,0.0,1.0
8714,jessiwithani,0.0,1.0,1.0
8715,jennapevensie,1.0,0.0,1.0
8716,MarkVHansen,0.0,1.0,1.0
8717,harrydebom,0.0,1.0,1.0
8718,Wilde_Hunt,0.0,1.0,1.0
8719,xloveisonitsway,0.0,1.0,1.0
8720,chregu,1.0,0.0,1.0
8721,brandonbMK09,0.0,1.0,1.0
8722,KellyGingery,0.0,1.0,1.0
8723,Cinabun,0.0,1.0,1.0
8724,kimalba,0.0,1.0,1.0
8725,deeleesmith,1.0,0.0,1.0
8726,BoilingIce,0.0,1.0,1.0
8727,blueholly,0.0,2.0,2.0
8728,megxmonster,0.0,1.0,1.0
8729,minxkitty,0.0,1.0,1.0
8730,melanieannbby,0.0,1.0,1.0
8731,king_runite1,1.0,0.0,1.0
8732,ClayJarGirl,1.0,0.0,1.0
8733,C_Carolyn,0.0,1.0,1.0
8734,rinism,1.0,0.0,1.0
8735,sheridanzig,1.0,0.0,1.0
8736,annalouise3,0.0,1.0,1.0
8737,dirtydann101,0.0,1.0,1.0
8738,RockJonny,1.0,0.0,1.0
8739,charlottexoxo,0.0,1.0,1.0
8740,mnikhil,0.0,1.0,1.0
8741,mrshananto,1.0,0.0,1.0
8742,luvgirl_4u,0.0,1.0,1.0
8743,cclarissa,0.0,1.0,1.0
8744,gw10101,0.0,1.0,1.0
8745,mkcho73,0.0,1.0,1.0
8746,alexisbezdicek,0.0,1.0,1.0
8747,lou_918,0.0,1.0,1.0
8748,ohmarioreyes,0.0,1.0,1.0
8749,adrienne_haught,1.0,0.0,1.0
8750,kinsey0,0.0,1.0,1.0
8751,andyheadworth,1.0,0.0,1.0
8752,amanda077,0.0,1.0,1.0
8753,Maargge,1.0,0.0,1.0
8754,kimanastasia,0.0,1.0,1.0
8755,TheSnowKangaroo,0.0,1.0,1.0
8756,ben_israel,0.0,1.0,1.0
8757,bodiinee,1.0,0.0,1.0
8758,buhk,0.0,1.0,1.0
8759,colinrcampbell,0.0,1.0,1.0
8760,stevejmeyers,0.0,1.0,1.0
8761,SaraKilis,0.0,1.0,1.0
8762,camilajo,0.0,1.0,1.0
8763,dsreflect,0.0,1.0,1.0
8764,JaneMenguy,0.0,1.0,1.0
8765,baxiabhishek,1.0,0.0,1.0
8766,kspeeckaert,1.0,0.0,1.0
8767,t_gtga,0.0,1.0,1.0
8768,josephbirdsey,0.0,1.0,1.0
8769,libbyoliver,3.0,0.0,3.0
8770,nichole0902,0.0,1.0,1.0
8771,PupDon,1.0,0.0,1.0
8772,hugparty,1.0,0.0,1.0
8773,fcandle,1.0,0.0,1.0
8774,aaronmhill,0.0,1.0,1.0
8775,Allyface,1.0,0.0,1.0
8776,bakabeko,0.0,1.0,1.0
8777,nadz1215,1.0,0.0,1.0
8778,MeghanMagnolia,1.0,0.0,1.0
8779,RetroJ03,0.0,1.0,1.0
8780,KaylaaBabyy,1.0,1.0,2.0
8781,joshua_w,1.0,1.0,2.0
8782,babybebe,1.0,0.0,1.0
8783,Shakai1,1.0,0.0,1.0
8784,earthworkers,1.0,0.0,1.0
8785,martinjgale,1.0,0.0,1.0
8786,kennypham,0.0,1.0,1.0
8787,serendipity12,0.0,1.0,1.0
8788,pleshiduck,0.0,1.0,1.0
8789,emilietumale,1.0,0.0,1.0
8790,Bethany__xox,0.0,1.0,1.0
8791,mihokoxxx,0.0,1.0,1.0
8792,angel5768,1.0,0.0,1.0
8793,leesargent,1.0,0.0,1.0
8794,TheRaeRae,0.0,1.0,1.0
8795,youreyesdontlie,0.0,1.0,1.0
8796,Lezhnev,1.0,0.0,1.0
8797,rock_rock02,1.0,0.0,1.0
8798,witnessamiracle,0.0,1.0,1.0
8799,rachelspell,1.0,0.0,1.0
8800,turbinedivinity,0.0,1.0,1.0
8801,GoofyTakeMyHand,0.0,1.0,1.0
8802,justamoochin,1.0,0.0,1.0
8803,gotCJ,1.0,0.0,1.0
8804,Jeff_Hardyfan,1.0,0.0,1.0
8805,Laurenloulou,0.0,1.0,1.0
8806,SophieLouisaa,0.0,1.0,1.0
8807,aLeKnight,0.0,2.0,2.0
8808,justbakin,0.0,1.0,1.0
8809,GayBenz,0.0,1.0,1.0
8810,tabard,0.0,1.0,1.0
8811,martin_mills,0.0,1.0,1.0
8812,liaryz,0.0,1.0,1.0
8813,dddulce,0.0,1.0,1.0
8814,danisaurus27,0.0,1.0,1.0
8815,hii_Courtney,0.0,1.0,1.0
8816,RAINBOWZEBRA97,0.0,1.0,1.0
8817,ShakedOz,0.0,1.0,1.0
8818,LibbyLovesPink,0.0,1.0,1.0
8819,bigcitydreams2,0.0,1.0,1.0
8820,lizford21,0.0,1.0,1.0
8821,iLorena,1.0,0.0,1.0
8822,independenttom,0.0,1.0,1.0
8823,lexipickle797,0.0,1.0,1.0
8824,cheesypickles14,0.0,1.0,1.0
8825,BenDLyons,0.0,1.0,1.0
8826,Kyra028,2.0,1.0,3.0
8827,iJmackonDeck,0.0,1.0,1.0
8828,UnperfectDoll,0.0,1.0,1.0
8829,kimmiekhan,0.0,1.0,1.0
8830,MaliCWA,0.0,1.0,1.0
8831,supertorqued,1.0,0.0,1.0
8832,E_Pod,0.0,1.0,1.0
8833,krizzuto24,0.0,1.0,1.0
8834,pbandjcreations,0.0,1.0,1.0
8835,todraw,0.0,1.0,1.0
8836,smacula,1.0,1.0,2.0
8837,juliemarie1167,0.0,1.0,1.0
8838,Sergiojr,1.0,0.0,1.0
8839,hannahrooneyyy,0.0,1.0,1.0
8840,80smusicthebest,0.0,1.0,1.0
8841,jpbougie,1.0,0.0,1.0
8842,spazzyag,0.0,1.0,1.0
8843,marlaimperial,0.0,1.0,1.0
8844,allybis,0.0,1.0,1.0
8845,wshed,0.0,1.0,1.0
8846,wickedground,1.0,0.0,1.0
8847,katieewoodriff,0.0,1.0,1.0
8848,SirLoz,1.0,0.0,1.0
8849,jenniferdaniele,0.0,2.0,2.0
8850,SaintJudes,1.0,0.0,1.0
8851,jillyjar11,0.0,1.0,1.0
8852,NikoleCamarae,0.0,1.0,1.0
8853,Inggo,1.0,0.0,1.0
8854,faifaifaifai,1.0,0.0,1.0
8855,sarahroters,1.0,0.0,1.0
8856,LYNNZIEanne,0.0,1.0,1.0
8857,Canta_Conmigo,0.0,1.0,1.0
8858,IslandBookworm,0.0,1.0,1.0
8859,JennaMadison,3.0,0.0,3.0
8860,StaceyFarina,1.0,0.0,1.0
8861,Zoha_Jiya_92,0.0,1.0,1.0
8862,Abbie_Judd,1.0,0.0,1.0
8863,REAGAN85,0.0,1.0,1.0
8864,TeeBunny,0.0,1.0,1.0
8865,bunnieLUV,0.0,1.0,1.0
8866,alyssa_aquino,1.0,0.0,1.0
8867,MsLindseyAnn,1.0,0.0,1.0
8868,jonjones,1.0,0.0,1.0
8869,nigelstwin,0.0,1.0,1.0
8870,jessar,0.0,1.0,1.0
8871,sinr,0.0,1.0,1.0
8872,jmock,0.0,1.0,1.0
8873,ICheetahI,1.0,0.0,1.0
8874,BackSassMaster,0.0,1.0,1.0
8875,flowerlilly,0.0,1.0,1.0
8876,iVenus,0.0,1.0,1.0
8877,SarahMascara,0.0,1.0,1.0
8878,alx007,0.0,1.0,1.0
8879,KaLiCiA4,0.0,1.0,1.0
8880,twitch9025,0.0,1.0,1.0
8881,chuckdarw1n,1.0,0.0,1.0
8882,rappublicist,0.0,1.0,1.0
8883,becsibarbi,1.0,0.0,1.0
8884,AyalaSha,1.0,0.0,1.0
8885,angeleyezrashi,1.0,0.0,1.0
8886,Raycheyy,0.0,1.0,1.0
8887,ryanbelk,0.0,1.0,1.0
8888,heather_727,0.0,1.0,1.0
8889,fueledbymadison,0.0,1.0,1.0
8890,BkBap,0.0,1.0,1.0
8891,anyamanda,1.0,0.0,1.0
8892,MusicatedMinor,0.0,1.0,1.0
8893,Gime_Radcliffe,0.0,1.0,1.0
8894,musicmakesense,0.0,1.0,1.0
8895,missAshleyDee,0.0,1.0,1.0
8896,StanLevingson,1.0,0.0,1.0
8897,admiralturnip,1.0,0.0,1.0
8898,shonnoll,0.0,1.0,1.0
8899,xneqrita,1.0,0.0,1.0
8900,Erikbr00tal,0.0,1.0,1.0
8901,myraphan,1.0,0.0,1.0
8902,epiclykyla,0.0,1.0,1.0
8903,brendankogrady,0.0,1.0,1.0
8904,bethontop,1.0,0.0,1.0
8905,zolierdos,0.0,1.0,1.0
8906,IcarusWingz,1.0,0.0,1.0
8907,JigsawFirefly,0.0,1.0,1.0
8908,Kristy_Lee_,1.0,0.0,1.0
8909,alltimeASIAN,0.0,1.0,1.0
8910,hugwh0re,1.0,0.0,1.0
8911,ahgandhi2,0.0,1.0,1.0
8912,Ginnafied,0.0,1.0,1.0
8913,TheresaTexas,0.0,1.0,1.0
8914,MyInnerCougar,0.0,1.0,1.0
8915,rhiZEE,1.0,0.0,1.0
8916,moneymakn1,0.0,1.0,1.0
8917,bernscalayan,0.0,1.0,1.0
8918,daisychang,0.0,1.0,1.0
8919,Ingeguity,0.0,1.0,1.0
8920,MSUgirl3,1.0,0.0,1.0
8921,totsy17,1.0,0.0,1.0
8922,phenomena_kris,0.0,1.0,1.0
8923,clarkeana,1.0,0.0,1.0
8924,tonilicious14,1.0,0.0,1.0
8925,kaylanadeau,0.0,1.0,1.0
8926,adenstonexxx,0.0,1.0,1.0
8927,cthackers,1.0,0.0,1.0
8928,leeahkay,0.0,1.0,1.0
8929,TTFrutti,1.0,0.0,1.0
8930,melissaxjay,1.0,0.0,1.0
8931,sayu65,0.0,1.0,1.0
8932,tabathalacerda,0.0,1.0,1.0
8933,mmalohlava,1.0,0.0,1.0
8934,finetunedsuper,0.0,1.0,1.0
8935,helen_bop,1.0,0.0,1.0
8936,Anafrutilla,0.0,1.0,1.0
8937,charliexrocks,1.0,1.0,2.0
8938,angieb125,0.0,1.0,1.0
8939,lala_beth,0.0,1.0,1.0
8940,mnrmg,0.0,1.0,1.0
8941,AlkalineCleanse,0.0,1.0,1.0
8942,mateias,1.0,0.0,1.0
8943,rajeshlalwani,1.0,0.0,1.0
8944,_emmamullan_,1.0,0.0,1.0
8945,simplyjj,0.0,1.0,1.0
8946,sarkney,1.0,0.0,1.0
8947,AnneSadler,1.0,0.0,1.0
8948,danie_d,1.0,0.0,1.0
8949,JasonFader,0.0,1.0,1.0
8950,saabmagalona,0.0,1.0,1.0
8951,eBISQUICK,1.0,1.0,2.0
8952,Ginaloserface,0.0,1.0,1.0
8953,tylersorrells,0.0,1.0,1.0
8954,MadiInLove,0.0,1.0,1.0
8955,tdkiscoolio,0.0,1.0,1.0
8956,Zoleee_,0.0,1.0,1.0
8957,sgraven,0.0,1.0,1.0
8958,sixsevenone,0.0,1.0,1.0
8959,lemonyfreshmm,0.0,1.0,1.0
8960,LauraMcintyre_x,0.0,1.0,1.0
8961,klinnert,1.0,0.0,1.0
8962,deeeks,0.0,1.0,1.0
8963,sunny525,1.0,2.0,3.0
8964,hollyrosewood,0.0,1.0,1.0
8965,wtfsiana,1.0,0.0,1.0
8966,stellalowis,1.0,0.0,1.0
8967,Mommy2brealsoon,0.0,1.0,1.0
8968,SirCortez,1.0,0.0,1.0
8969,starvemepretty,0.0,1.0,1.0
8970,diabay,1.0,0.0,1.0
8971,mwcomplete,0.0,1.0,1.0
8972,Katydid36,0.0,1.0,1.0
8973,ckrajewski,0.0,1.0,1.0
8974,BrinaM,1.0,0.0,1.0
8975,tweetybird05,0.0,1.0,1.0
8976,buyul,0.0,1.0,1.0
8977,zerre,0.0,1.0,1.0
8978,xWhenYouSmile,1.0,0.0,1.0
8979,Saidoo,0.0,1.0,1.0
8980,solidadrocks,0.0,1.0,1.0
8981,nokturn,1.0,0.0,1.0
8982,simplegurl_2009,0.0,1.0,1.0
8983,gardenmomof7,0.0,1.0,1.0
8984,celebratingme,1.0,0.0,1.0
8985,OwenGerrard,0.0,1.0,1.0
8986,ftsKelly,0.0,1.0,1.0
8987,Spainkiller,0.0,1.0,1.0
8988,serendipityoo7,1.0,0.0,1.0
8989,kopfbunt,1.0,0.0,1.0
8990,JuicyLA,0.0,1.0,1.0
8991,paulagene,1.0,0.0,1.0
8992,cooliofree,1.0,0.0,1.0
8993,clara018,0.0,2.0,2.0
8994,ifrogz,0.0,1.0,1.0
8995,pixonu,0.0,1.0,1.0
8996,LibbyLou81,1.0,0.0,1.0
8997,jessicaferrier,1.0,0.0,1.0
8998,AngelSandre,0.0,1.0,1.0
8999,renoir298,1.0,0.0,1.0
9000,princess_izzie,1.0,0.0,1.0
9001,FilleFemme,1.0,0.0,1.0
9002,Kimberley__,0.0,1.0,1.0
9003,Lenaistewart,0.0,1.0,1.0
9004,GemmaParry,1.0,0.0,1.0
9005,jamiejenkins87,1.0,0.0,1.0
9006,Emakte,1.0,0.0,1.0
9007,wendyedelson,0.0,1.0,1.0
9008,erizego,0.0,1.0,1.0
9009,ChrisTheFeral,0.0,1.0,1.0
9010,sillysgood,0.0,1.0,1.0
9011,MissTufty,1.0,0.0,1.0
9012,PsychicSophie,0.0,1.0,1.0
9013,NoSheds,1.0,0.0,1.0
9014,ChauniLove,0.0,1.0,1.0
9015,michaelEhull,0.0,1.0,1.0
9016,casablancaangel,1.0,0.0,1.0
9017,bigmatt22,0.0,1.0,1.0
9018,nyonyo26,0.0,1.0,1.0
9019,fluffboll,1.0,0.0,1.0
9020,coliwilso,1.0,0.0,1.0
9021,MsparkM,0.0,1.0,1.0
9022,LinkedIn,0.0,1.0,1.0
9023,ApatheticZodiac,0.0,1.0,1.0
9024,DEMMILY,0.0,1.0,1.0
9025,riotradio,1.0,0.0,1.0
9026,apettengill,1.0,0.0,1.0
9027,lamendes,0.0,1.0,1.0
9028,moniiqiita92,1.0,0.0,1.0
9029,nmaniacc,0.0,1.0,1.0
9030,tesskisner,1.0,0.0,1.0
9031,Melissaismyname,0.0,1.0,1.0
9032,tina_m,1.0,0.0,1.0
9033,SEOinSeattle,0.0,1.0,1.0
9034,simplytangerine,1.0,0.0,1.0
9035,ralpharama,1.0,0.0,1.0
9036,cruzceleste,0.0,1.0,1.0
9037,guestblogme,0.0,1.0,1.0
9038,xPamRose,0.0,1.0,1.0
9039,htimsttam,1.0,0.0,1.0
9040,IrishHealth,0.0,1.0,1.0
9041,xinstantkarmax,0.0,1.0,1.0
9042,Manofleisure13,0.0,1.0,1.0
9043,Liverpoolu,1.0,0.0,1.0
9044,ashleydease,0.0,1.0,1.0
9045,gsalter,1.0,0.0,1.0
9046,grekwood,0.0,1.0,1.0
9047,adam1975,1.0,0.0,1.0
9048,Manwithastick,0.0,1.0,1.0
9049,cia_baby,0.0,1.0,1.0
9050,kRaZee_K,0.0,1.0,1.0
9051,ninibabayy,1.0,0.0,1.0
9052,ghawi,0.0,1.0,1.0
9053,SirDrey,0.0,1.0,1.0
9054,BKLYNBIZ,0.0,1.0,1.0
9055,jessj102,0.0,1.0,1.0
9056,ShaneSponagle,0.0,1.0,1.0
9057,druey,1.0,0.0,1.0
9058,alanzeyes,1.0,0.0,1.0
9059,MichelleDK,0.0,1.0,1.0
9060,kurreltheraven,1.0,1.0,2.0
9061,konadora,0.0,1.0,1.0
9062,Eternal_Enigma,1.0,0.0,1.0
9063,Lala_the_diver,0.0,1.0,1.0
9064,MikeyMcGinn,1.0,0.0,1.0
9065,madkoe3,0.0,1.0,1.0
9066,mystafied,0.0,1.0,1.0
9067,ashleymc85,0.0,1.0,1.0
9068,project_malawi,1.0,0.0,1.0
9069,gregandrewmoore,1.0,0.0,1.0
9070,juliemellen,0.0,1.0,1.0
9071,Shabrow,0.0,1.0,1.0
9072,duckjacobduck,0.0,1.0,1.0
9073,GoddessLeonie,1.0,0.0,1.0
9074,squeaki09,0.0,1.0,1.0
9075,LLj84,0.0,1.0,1.0
9076,jaclynware,0.0,1.0,1.0
9077,TizBanana,2.0,2.0,4.0
9078,aayjayarr,1.0,0.0,1.0
9079,aprildawn21,0.0,1.0,1.0
9080,therebecca,0.0,1.0,1.0
9081,jdub,1.0,1.0,2.0
9082,theaofa,0.0,1.0,1.0
9083,iKE_LOVE,1.0,0.0,1.0
9084,Rustypro,1.0,0.0,1.0
9085,drew_knight,0.0,1.0,1.0
9086,deborahcull,0.0,1.0,1.0
9087,JesykaC,0.0,1.0,1.0
9088,ssannddra,1.0,0.0,1.0
9089,dandir78,0.0,1.0,1.0
9090,Jessrenee21,1.0,0.0,1.0
9091,ms_hsushi,0.0,1.0,1.0
9092,alexrocks,0.0,1.0,1.0
9093,silvarafire,0.0,1.0,1.0
9094,jesslina,0.0,1.0,1.0
9095,8DeMMaX,1.0,0.0,1.0
9096,tonyquirk,0.0,1.0,1.0
9097,thecrimx3,0.0,1.0,1.0
9098,unsaidxwishes,0.0,2.0,2.0
9099,Juliayeathatsme,0.0,1.0,1.0
9100,ElyseGabrielle,0.0,2.0,2.0
9101,mareeclo,0.0,1.0,1.0
9102,KatherineKayos,0.0,2.0,2.0
9103,RobCometX,0.0,1.0,1.0
9104,Duckbeak,1.0,0.0,1.0
9105,manzooro,0.0,1.0,1.0
9106,Jayy008,0.0,1.0,1.0
9107,austingarrison,0.0,1.0,1.0
9108,steveMORGAN93,0.0,1.0,1.0
9109,LordVader311,0.0,1.0,1.0
9110,blackwhiteworld,0.0,1.0,1.0
9111,inbarshany,1.0,0.0,1.0
9112,xo_kitty,0.0,1.0,1.0
9113,martialmichael,1.0,0.0,1.0
9114,Kimmie13,0.0,1.0,1.0
9115,thefallofmath,0.0,1.0,1.0
9116,ohindiegirl,1.0,0.0,1.0
9117,Kendra311,0.0,1.0,1.0
9118,uliparker,1.0,0.0,1.0
9119,CathyWaff,0.0,1.0,1.0
9120,merejames,1.0,0.0,1.0
9121,SianCity,0.0,1.0,1.0
9122,Tay3rd,0.0,1.0,1.0
9123,WalkingHorse,0.0,3.0,3.0
9124,juicybeee,1.0,0.0,1.0
9125,laurennp,0.0,1.0,1.0
